title,url,procedure_id,page_number,description
Customs clearance procedure for import at Rusumo border,https://rwandatrade.rw/procedure/319?l=en,319,12,Customs declaration is registered and assessed by a clearing agent appointed by the importer of goods. The clearing agency and/or trader are liable for all information declared on customs declaration.
EAC certificate of origin,https://rwandatrade.rw/procedure/18?l=en,18,12,The East African Community (EAC) certificate of origin is only required for goods to be exported to a country inside the EAC region.
EMS certification,https://rwandatrade.rw/procedure/739?l=en,739,12,"ISO 14001: 2004 Environmental Management System specifies requirements for an environmental management system to enable an organization to develop and implement a policy and objectives which take into account legal requirements and other requirements to which the organization subscribes, and information about significant environmental aspects."
EPR fee paid through a PRO,https://rwandatrade.rw/procedure/964?l=en,964,12,A Producer Responsibility Organisation (PRO) collects the EPR fee and gives recommendation for a producer to obtain the authorization from the regulator to import or manufacture EEE.
EPR fee paid through customs,https://rwandatrade.rw/procedure/961?l=en,961,12,"EPR fee is collected by the customs on behalf of the regulator authority, along with the taxes and the other fees paid during the clearing process."
EU certificate of origin,https://rwandatrade.rw/procedure/22?l=en,22,13,The European Union (EU) certificate of origin is only required for goods benefiting from duty free treatment for export to a country inside the EU region.
Export certificate for animal products,https://rwandatrade.rw/procedure/356?l=en,356,13,"The export certificate for animal products is issued by Rwanda Inspectorate, Competition and Consumer Protection Authority (RICA); and attests that the exporter observed international laws and regulations, national laws, and those as applied in the exporting country."
Export license,https://rwandatrade.rw/procedure/895?l=en,895,13,An export license for medical equipment may be requested by the exporter or the importing country. It is issued by the Rwanda Food and Drugs Authority per consignment.
Export license for processed food products,https://rwandatrade.rw/procedure/766?l=en,766,13,An export license for food products may be requested by the exporter or the importing country. It is issued by the Rwanda Food and Drugs Authority .
Export operation license,https://rwandatrade.rw/procedure/721?l=en,721,13,"An export operation license by the National Agricultural Export Development Board (NAEB) is required for all horticulture products, other than coffee and tea, from Rwanda. It is valid for one year and renewable on request."
Export permit,https://rwandatrade.rw/procedure/1002?l=en,1002,13,"The Veterinary Health Certificate for export of Hides and Skins is issued by Rwanda Agriculture and Animal Resources Development Board (RAB) and attests that the exporter observed international laws and regulations, national laws, and those as applied in the exporting country."
FSMS certification,https://rwandatrade.rw/procedure/737?l=en,737,13,ISO 22000:2005 Food Safety Management System specifies requirements for a food safety management system where an organization in the food chain needs to demonstrate its ability to control food safety hazards in order to ensure that food is safe at the time of human consumption. The Rwanda Standards Board (RSB) FSMS certification scheme is accredited by the Dutch Accreditation Council (RvA).
Full procedure for the export of avocado,https://rwandatrade.rw/procedure/517?l=en,517,13,
Full procedure for the export of dogs and cats to the EU,https://rwandatrade.rw/procedure/534?l=en,534,13,"This procedure sequentially compiles permits and clearance steps to be fulfilled by a registered business owner exporting a consignment of dogs and cats, of more than Rwf 500,000 of value, to the EU for the first time, via Kigali International Airport."
Full procedure for the export of electronics,https://rwandatrade.rw/procedure/533?l=en,533,13,"This procedure sequentially compiles permits and clearance steps to be fulfilled by a registered business owner exporting a consignment of electronics, of more than Rwf 500,000 of value, for the first time out of Rwanda, via La Corniche border."
Full procedure for the export of flowers,https://rwandatrade.rw/procedure/368?l=en,368,13,
Full procedure for the export of fresh meat,https://rwandatrade.rw/procedure/360?l=en,360,13,
Full procedure for the export of green coffee,https://rwandatrade.rw/procedure/236?l=en,236,13,
Full procedure for the export of handicrafts,https://rwandatrade.rw/procedure/392?l=en,392,13,
Full procedure for the export of hides and skin to the EU,https://rwandatrade.rw/procedure/1004?l=en,1004,13,
Full procedure for the export of honey to the EU,https://rwandatrade.rw/procedure/314?l=en,314,13,
Full procedure for the export of juices and sodas,https://rwandatrade.rw/procedure/539?l=en,539,13,
Full procedure for the export of macadamia nuts,https://rwandatrade.rw/procedure/528?l=en,528,13,
Full procedure for the export of macadamia nuts - raw,https://rwandatrade.rw/procedure/530?l=en,530,13,
Full procedure for the export of medical equipment,https://rwandatrade.rw/procedure/894?l=en,894,13,
Full procedure for the export of milk,https://rwandatrade.rw/procedure/355?l=en,355,13,
Full procedure for the export of pharmaceutical products,https://rwandatrade.rw/procedure/409?l=en,409,13,
Full procedure for the export of plants and plant products,https://rwandatrade.rw/procedure/300?l=en,300,13,
Full procedure for the export of poultry to the EU,https://rwandatrade.rw/procedure/535?l=en,535,13,
Full procedure for the export of processed coffee,https://rwandatrade.rw/procedure/351?l=en,351,13,
Full procedure for the export of processed food products,https://rwandatrade.rw/procedure/813?l=en,813,13,
Full procedure for the export of processed non food products,https://rwandatrade.rw/procedure/303?l=en,303,13,
Full procedure for the export of processed spices,https://rwandatrade.rw/procedure/519?l=en,519,13,
Full procedure for the export of raw spices,https://rwandatrade.rw/procedure/526?l=en,526,13,
Full procedure for the export of stationaries,https://rwandatrade.rw/procedure/537?l=en,537,13,
Full procedure for the export of tea,https://rwandatrade.rw/procedure/238?l=en,238,14,
Full procedure for the export of textile,https://rwandatrade.rw/procedure/390?l=en,390,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner exporting a consignment of textile, of more than Rwf 500,000 of value, for the first time out of Rwanda, via Kigali International Airport."
Full procedure for the export of unprocessed animal products,https://rwandatrade.rw/procedure/301?l=en,301,14,"This procedure sequentially compiles permits and clearance steps to be fulfilled by a registered business owner exporting a consignment of unprocessed animal products, of more than Rwf 500,000 of value, for the first time out of Rwanda, via La Corniche border."
Full procedure for the export of wines and liquors,https://rwandatrade.rw/procedure/541?l=en,541,14,
Full procedure for the import of animal products,https://rwandatrade.rw/procedure/305?l=en,305,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of animal products of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of cattle,https://rwandatrade.rw/procedure/510?l=en,510,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of cattle of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of dogs and cats,https://rwandatrade.rw/procedure/509?l=en,509,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of dogs or cats of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of fish,https://rwandatrade.rw/procedure/511?l=en,511,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of fish of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of fruit juices,https://rwandatrade.rw/procedure/583?l=en,583,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of fruit juices of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of medical equipment,https://rwandatrade.rw/procedure/877?l=en,877,14,"This procedure sequentially compiles the licenses, permits and clearance steps to be fulfilled by a registered business owner importing a consignment of medical equipment of more than Rwf 500,000 of value, for the first time into Rwanda, via Gatuna border."
Full procedure for the import of mineral water,https://rwandatrade.rw/procedure/605?l=en,605,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of mineral water of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of motor vehicles,https://rwandatrade.rw/procedure/513?l=en,513,14,"This procedure sequentially compiles clearance steps to be fulfilled by a registered business owner importing a consignment of motor vehicles of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of plants and plant products,https://rwandatrade.rw/procedure/304?l=en,304,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of plants and plant products of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of poultry,https://rwandatrade.rw/procedure/512?l=en,512,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of poultry of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of powdered milk,https://rwandatrade.rw/procedure/626?l=en,626,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of powdered milk of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of processed food products,https://rwandatrade.rw/procedure/808?l=en,808,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of processed products of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of processed non food products,https://rwandatrade.rw/procedure/307?l=en,307,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of processed non food products of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
Full procedure for the import of spare parts,https://rwandatrade.rw/procedure/413?l=en,413,14,"This procedure sequentially compiles clearance steps to be fulfilled by a registered business owner importing a consignment of spare parts of more than Rwf 500,000 of value, for the first time into Rwanda, via Gatuna border."
Full procedure for the import of stationaries,https://rwandatrade.rw/procedure/531?l=en,531,14,"This procedure sequentially compiles clearance steps to be fulfilled by a registered business owner importing a consignment of stationaries of more than Rwf 500,000 of value, for the first time into Rwanda, via Gatuna border."
Full procedure for the import of textile - second hand,https://rwandatrade.rw/procedure/411?l=en,411,14,"This procedure sequentially compiles clearance steps to be fulfilled by a registered business owner importing a consignment of textile, which is second hand, of more than Rwf 500,000 of value, for the first time into Rwanda, via Gatuna border."
Full procedure for the import of wines and liquors,https://rwandatrade.rw/procedure/561?l=en,561,14,"This procedure sequentially compiles the permits and clearance steps to be fulfilled by a registered business owner importing a consignment of wines and liquors of more than Rwf 500,000 of value, for the first time into Rwanda, via Gikondo Inland Customs Office."
GSP certificate of origin,https://rwandatrade.rw/procedure/24?l=en,24,14,"The Generalized Systems of Preference (GSP) certificate of origin is only required for a number of goods to be exported to the USA, Australia, Canada, Japan and non-EU countries in Europe. 
Coffee and tea do not qualify for African Growth and Opportunities Act (AGOA) and are therefore exported to the USA under Generalized System of Preferences."
HACCP system certification,https://rwandatrade.rw/procedure/736?l=en,736,14,HACCP certification is an international standard defining the requirements for effective control of food safety. The Rwanda Standards Board (RSB) HACCP certification scheme is accredited by the Dutch Accreditation Council (RvA).
Health certificate,https://rwandatrade.rw/procedure/418?l=en,418,14,"The health certificate is an official document stating that a pet has been examined by a licensed veterinarian and has been found free of communicable diseases or parasites, as of the day the certificate is issued."
Health certificate for export to EU - Honey,https://rwandatrade.rw/procedure/66?l=en,66,14,"For export of honey to the European Union (EU), traders are required to obtain a health certificate by Rwanda Inspectorate, Competition and Consumer Protection Authority (RICA), fulfilling the EU market requirements as specified by the EU Commission."
Import license,https://rwandatrade.rw/procedure/745?l=en,745,14,"Prior to importation of processed food products into Rwanda, and for each consignment, the importer must obtain an import license from Rwanda Food and Drugs Authority."
Import permit for animal products,https://rwandatrade.rw/procedure/104?l=en,104,14,The importer should obtain an import permit or make certain that existing permits are valid and provide for the entry of the desired material.
Import visa,https://rwandatrade.rw/procedure/850?l=en,850,14,A visa in terms of import control is a stamp marked on the applicant's proforma invoice by national authorities of the country to indicate that the applicant's import documents have been verified and medicines detailed on the proforma invoice have been granted permission to enter the country.
International veterinary certificate,https://rwandatrade.rw/procedure/359?l=en,359,14,"International veterinary certificate is issued by Rwanda Inspectorate, Competition and Consumer Protection Authority (RICA), and attests that the exporter observed international laws and regulations, national laws, and those as applied in the exporting country."
Obtain airway bill,https://rwandatrade.rw/procedure/19?l=en,19,14,"Airway bill documents that the goods have been transferred from you to the airline. It details nature, quantity, dimensions and the final destination of goods transported as well as the date they have been loaded onto the airplane. This document allows you and the buyer to track the goods while on the way."
Obtain import license,https://rwandatrade.rw/procedure/849?l=en,849,15,An import license is a certificated import permit addressed to the importer after complying with the import requirements. It confirms the list of imported products and helps to clear them from customs.
Obtain import permit,https://rwandatrade.rw/procedure/429?l=en,429,15,"An import permit for cattle is issued by the Rwanda Agriculture Board, per consignment. The consignment must be accompanied by an international health certificate from the country of export."
Obtain RAB non objection,https://rwandatrade.rw/procedure/437?l=en,437,15,"Prior to submitting application for import permit, cattle importers must obtain a ""No objection"" statement from the Rwanda Agriculture Board."
Phytosanitary certificate,https://rwandatrade.rw/procedure/178?l=en,178,15,"A phytosanitary certificate is issued by Rwanda Inspectorate, Competition and Consumer Protection Authority (RICA), attests that the plants or plant products have been inspected and are considered to be free from quarantine pests and conform with the current phytosanitary regulations of the importing country."
Plant importation permit,https://rwandatrade.rw/procedure/99?l=en,99,15,The importer should obtain an import permit or make certain that existing permits are valid and provide for the entry of the desired material.
Product registration - new EEE,https://rwandatrade.rw/procedure/965?l=en,965,15,"Producers of Electronic and electrical equipments must register their products with the Rwanda Inspectorate, Competition and Consumer Protection Authority (RICA)."
QMS certification,https://rwandatrade.rw/procedure/738?l=en,738,15,"ISO 9001:2008 Quality Management Systems is a series of standards, developed and published by the International Organization for Standardization that define, establish and maintain a quality assurance system for manufacturing and service industries."
Register premises,https://rwandatrade.rw/procedure/881?l=en,881,15,"Premises destined to the manufacture, storing, sale, packaging, distribution and supply of food products must be registered with Rwanda Food and Drugs Authority."
Registration of a medical device,https://rwandatrade.rw/procedure/890?l=en,890,15,"A company intending to manufacture, import or export a medical device must apply for a registration certificate issued by Rwanda Food and Drugs Authority. A separate application must be submitted for each medical device."
Rwanda certificate of origin,https://rwandatrade.rw/procedure/26?l=en,26,15,Rwanda Certificate of Origin is only used to prove that products are originating from Rwanda not for benefiting from preferential tariff treatment.
Simplified customs clearance procedure for import at Cyanika border,https://rwandatrade.rw/procedure/648?l=en,648,15,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Simplified customs clearance procedure for import at Gatuna border,https://rwandatrade.rw/procedure/325?l=en,325,15,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Simplified customs clearance procedure for import at Kagitumba border,https://rwandatrade.rw/procedure/254?l=en,254,15,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Simplified customs clearance procedure for import at La Corniche border,https://rwandatrade.rw/procedure/327?l=en,327,15,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Simplified customs clearance procedure for import at Nemba border,https://rwandatrade.rw/procedure/649?l=en,649,15,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Simplified customs clearance procedure for import at Poids Lourd border,https://rwandatrade.rw/procedure/328?l=en,328,15,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Simplified customs clearance procedure for import at Rusizi I border,https://rwandatrade.rw/procedure/329?l=en,329,15,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Simplified customs clearance procedure for import at Rusizi II border,https://rwandatrade.rw/procedure/330?l=en,330,15,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
Simplified customs clearance procedure for import at Rusumo border,https://rwandatrade.rw/procedure/326?l=en,326,15,"Dutiable goods with customs value not exceeding Frw 500,000 may be cleared using simplified declaration. Customs simplified declaration is registered and assessed by Customs officers in order to facilitate small cross border traders declaring small consignments at the borders, bus terminals or post offices."
S-Mark Product certification,https://rwandatrade.rw/procedure/735?l=en,735,15,"Certified products are given a Standardisation Mark (S-Mark), a quality mark issued by the Rwanda Standards Board (RSB) and displayed on the product."
Tea export license,https://rwandatrade.rw/procedure/12?l=en,12,15,"A tea export license is an official permission to conduct a particular export transaction. For exporting tea from Rwanda, you will need to obtain a coffee export license from the National Agricultural Export Development Board (NAEB). It is valid for one year and renewable on request."
Test report / Certificate of analysis,https://rwandatrade.rw/procedure/811?l=en,811,15,"Test Report or Certificate of Analysis is document issued by Rwanda Standards Board (RSB), attesting that specific goods have undergone specified testing with specified results. Tests on products are carried out against national standards, international standards, specific government regulation and other client specifications."
Transit from Burundi (Nemba) through Gatuna border post,https://rwandatrade.rw/procedure/692?l=en,692,15,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from Burundi (Nemba) through Kagitumba border post,https://rwandatrade.rw/procedure/690?l=en,690,15,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from Burundi (Nemba) through Rusumo border post,https://rwandatrade.rw/procedure/696?l=en,696,15,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rubavu La Corniche) through Cyanika border post,https://rwandatrade.rw/procedure/924?l=en,924,15,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rubavu La Corniche) through Gatuna border post,https://rwandatrade.rw/procedure/929?l=en,929,15,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rubavu La Corniche) through Kagitumba border post,https://rwandatrade.rw/procedure/256?l=en,256,15,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rubavu La Corniche) through Rusumo border post,https://rwandatrade.rw/procedure/146?l=en,146,15,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rusizi I) through Cyanika border post,https://rwandatrade.rw/procedure/925?l=en,925,15,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rusizi I) through Gatuna border post,https://rwandatrade.rw/procedure/264?l=en,264,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rusizi I) through Kagitumba border post,https://rwandatrade.rw/procedure/930?l=en,930,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rusizi I) through Rusumo border post,https://rwandatrade.rw/procedure/159?l=en,159,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rusizi II) through Cyanika border post,https://rwandatrade.rw/procedure/923?l=en,923,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rusizi II) through Gatuna border post,https://rwandatrade.rw/procedure/261?l=en,261,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rusizi II) through Kagitumba border post,https://rwandatrade.rw/procedure/262?l=en,262,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit from DRC (Rusizi II) through Rusumo border post,https://rwandatrade.rw/procedure/157?l=en,157,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Cyanika to DRC (Rubavu La Corniche),https://rwandatrade.rw/procedure/920?l=en,920,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Cyanika to DRC (Rusizi I border),https://rwandatrade.rw/procedure/922?l=en,922,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Cyanika to DRC (Rusizi II border),https://rwandatrade.rw/procedure/921?l=en,921,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Gatuna to Burundi (Nemba border),https://rwandatrade.rw/procedure/687?l=en,687,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Gatuna to DRC (Rubavu La Corniche),https://rwandatrade.rw/procedure/101?l=en,101,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Gatuna to DRC (Rusizi I border),https://rwandatrade.rw/procedure/926?l=en,926,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Gatuna to DRC (Rusizi II border),https://rwandatrade.rw/procedure/144?l=en,144,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Kagitumba to Burundi (Nemba border),https://rwandatrade.rw/procedure/689?l=en,689,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Kagitumba to DRC (Rubavu La Corniche),https://rwandatrade.rw/procedure/255?l=en,255,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Kagitumba to DRC (Rusizi I border),https://rwandatrade.rw/procedure/928?l=en,928,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Kagitumba to DRC (Rusizi II border),https://rwandatrade.rw/procedure/263?l=en,263,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Rusumo to Burundi (Nemba border),https://rwandatrade.rw/procedure/688?l=en,688,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Rusumo to DRC (Rubavu La Corniche),https://rwandatrade.rw/procedure/143?l=en,143,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Rusumo to DRC (Rusizi I border),https://rwandatrade.rw/procedure/927?l=en,927,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Transit through Rusumo to DRC (Rusizi II border),https://rwandatrade.rw/procedure/145?l=en,145,16,Transit regime only applies to goods originating from a foreign country and destined to a foreign country through Rwanda.
Type approval,https://rwandatrade.rw/procedure/941?l=en,941,16,"Type approval or certificate of conformity is a granted by Rwanda Utilities Regulatory Authority (RURA) to a product that meets a minimum set of regulatory, technical and safety requirements."
Veterinary health certificate,https://rwandatrade.rw/procedure/426?l=en,426,16,"The veterinary health certificate confirms, after inspection by Rwanda Agriculture Board (RAB), that the products are compliant with standards defined in applicable laws concerning production hygiene, microbiological standards for foodstuffs and the health condition of animals."
Veterinary health certificate for export,https://rwandatrade.rw/procedure/419?l=en,419,16,"The veterinary health certificate for export of dogs and cats is an official document issued by Rwanda Agriculture Board, after the pet has been examined and found free of diseases or parasites."
